Age [Demographic Core],Sex,Highest Grade Completed [Demographic],Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Employment Status
72.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
84.0,1,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
57.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
49.0,0,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
51.0,0,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
53.0,0,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
65.0,1,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
55.0,0,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
57.0,1,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
38.0,1,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
49.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
54.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
21.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
20.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
66.0,1,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
43.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
55.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
28.0,0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
45.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
45.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
62.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
62.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
29.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
31.0,1,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
32.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
41.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
30.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
64.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
50.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
22.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
22.0,0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
54.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
76.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
66.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
64.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
56.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
19.0,0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
45.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
47.0,0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
20.0,1,14.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
44.0,1,13.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
24.0,1,15.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
49.0,0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
48.0,1,12.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7
47.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
75.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
76.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
37.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
43.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
41.0,1,13.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8
24.0,1,14.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8
43.0,0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7
66.0,0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
47.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7
50.0,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7
57.0,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
56.0,1,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
22.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
61.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
87.0,1,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
32.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
42.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
89.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
55.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
62.0,1,15.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
51.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
27.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
36.0,1,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
34.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
36.0,0,16.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
42.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
51.0,1,14.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
25.0,1,13.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
81.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
22.0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8
45.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
61.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
79.0,1,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
63.0,1,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
60.0,1,20.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
54.0,0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
21.0,1,14.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
67.0,1,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
61.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
51.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
72.0,0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
63.0,1,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
78.0,1,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
45.0,0,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
48.0,1,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
79.0,1,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
30.0,1,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
32.0,0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
30.0,0,11.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
44.0,1,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
42.0,0,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
64.0,0,14.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
42.0,1,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6
42.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
46.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
26.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
63.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
45.0,0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
33.0,0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
27.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
50.0,1,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
68.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
55.0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
58.0,0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
42.0,1,13.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7
63.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
27.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
71.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
38.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
77.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
48.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
74.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
56.0,0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
23.0,0,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
51.0,1,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
47.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
49.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
36.0,1,17.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
38.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
22.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
46.0,1,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
63.0,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
19.0,1,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
52.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
35.0,1,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
64.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
49.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
45.0,1,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
55.0,0,18.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
62.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
54.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
21.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
23.0,1,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
34.0,0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8
45.0,1,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5
28.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
34.0,1,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
74.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
25.0,1,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8
39.0,0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
38.0,1,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
80.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
34.0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
71.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
33.0,1,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
37.0,1,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
41.0,1,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
32.0,1,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
35.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
61.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
57.0,1,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
71.0,1,15.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
39.0,0,18.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
30.0,0,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
42.0,0,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
48.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
32.0,1,19.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
42.0,0,18.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
37.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
29.0,0,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
74.0,0,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
41.0,1,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
71.0,1,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
31.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
33.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
32.0,1,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
48.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
50.0,0,18.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
40.0,1,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
27.0,0,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
40.0,1,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49.0,0,16.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
30.0,1,12.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
22.0,0,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
21.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
21.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
23.0,1,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
67.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
34.0,0,13.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
18.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
76.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
28.0,1,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
84.0,0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
31.0,1,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
25.0,1,13.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
38.0,1,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
37.0,0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
66.0,1,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
72.0,1,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
24.0,0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
42.0,1,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
48.0,0,11.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
39.0,1,12.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
59.0,0,12.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
63.0,1,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
61.0,1,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
48.0,0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
39.0,0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
32.0,1,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
32.0,0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
27.0,1,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
53.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
88.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
86.0,0,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
44.0,1,16.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
37.0,1,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
31.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
57.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
63.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
47.0,0,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
41.0,0,18.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
31.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
65.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
79.0,0,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
65.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
38.0,1,18.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
65.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
19.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
58.0,1,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
31.0,0,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
36.0,0,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
29.0,0,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
37.0,0,17.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
42.0,0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
26.0,0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
24.0,1,12.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
75.0,1,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
40.0,1,20.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
30.0,1,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
65.0,1,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
56.0,0,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
40.0,1,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
64.0,1,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
29.0,1,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
49.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
32.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
55.0,0,13.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
55.0,1,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
83.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
35.0,1,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
42.0,1,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
39.0,0,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
23.0,0,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
58.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
50.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
45.0,0,17.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
77.0,0,9.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
34.0,0,20.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
32.0,0,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
61.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
69.0,0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
56.0,1,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
43.0,1,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
20.0,1,12.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
30.0,1,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8
57.0,1,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
24.0,1,16.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
57.0,0,16.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
22.0,0,15.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8
23.0,1,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8
50.0,1,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
71.0,0,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8
25.0,1,16.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
43.0,0,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
84.0,0,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
29.0,1,16.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
21.0,0,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
34.0,0,18.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
83.0,0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
77.0,0,7.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
28.0,0,16.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
78.0,0,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
61.0,1,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
62.0,1,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
40.0,0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7
27.0,1,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
59.0,1,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
22.0,1,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
60.0,1,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
61.0,0,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
31.0,0,16.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
38.0,0,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
26.0,0,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
78.0,0,11.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39.0,0,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
40.0,1,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7
52.0,1,13.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
70.0,1,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
41.0,0,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
58.0,1,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
29.0,1,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
34.0,1,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
84.0,1,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
54.0,0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
33.0,1,14.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
26.0,0,14.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7
59.0,0,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46.0,1,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
88.0,1,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
46.0,0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23.0,1,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
24.0,1,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
63.0,0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
67.0,0,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
28.0,0,19.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
30.0,0,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
19.0,1,11.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
42.0,0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
57.0,1,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
64.0,1,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
63.0,1,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
22.0,0,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
28.0,1,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
28.0,1,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7
51.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
37.0,0,16.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7
37.0,0,14.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7
28.0,0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
60.0,0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
31.0,1,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6
57.0,0,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
