,age,sex,race,region,highest_grade,employment_status,marital_status,religious,spiritual,party,lib_cons,death_penalty,court_harsh,income,sex_partners,sex_freq,bar,tv,relatives,spanking,income_distribution,standard_living,birth_control,immigration,govt_help_poor,govt_help_sick,govt_more_less,govt_help_blacks,affirmative_action,gun,tax_approp,divorce_ease,numb_children,income_bucket
17,55.0,1.0,15.0,2.0,12.0,6.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,69957.0,1.0,2.0,0.0,2.0,5.0,3.0,7.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,5
18,18.0,0.0,6.0,2.0,12.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,24615.0,2.0,1.0,0.0,5.0,6.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,2
19,76.0,0.0,6.0,2.0,0.0,5.0,3.0,1.0,3.0,5.0,0.0,0.0,1.0,9328.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0
20,39.0,1.0,6.0,2.0,10.0,6.0,2.0,3.0,3.0,5.0,0.0,0.0,2.0,46638.0,1.0,5.0,0.0,2.0,5.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,5.0,0.0,0.0,1.0,2.0,2.0,4
21,54.0,1.0,15.0,2.0,14.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,103640.0,1.0,2.0,4.0,3.0,4.0,2.0,6.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,7
22,45.0,0.0,2.0,2.0,16.0,6.0,1.0,1.0,3.0,3.0,5.0,1.0,0.0,145096.0,1.0,2.0,5.0,0.0,6.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,2.0,0.0,2.0,7
23,71.0,1.0,15.0,2.0,12.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,124368.0,1.0,1.0,0.0,2.0,4.0,2.0,7.0,4.0,0.0,1.0,4.0,3.0,5.0,5.0,0.0,1.0,2.0,2.0,2.0,7
24,42.0,0.0,15.0,2.0,17.0,6.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,241797.0,1.0,4.0,3.0,1.0,4.0,2.0,7.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,2.0,8
25,22.0,1.0,15.0,2.0,15.0,6.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,241797.0,1.0,1.0,5.0,2.0,3.0,2.0,6.0,3.0,2.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,1.0,3.0,8
26,50.0,1.0,6.0,2.0,10.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,16842.0,1.0,2.0,0.0,8.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,4.0,1
27,44.0,0.0,15.0,2.0,13.0,7.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,9328.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,0
28,78.0,1.0,15.0,2.0,16.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,85503.0,1.0,2.0,0.0,3.0,2.0,2.0,7.0,2.0,1.0,2.0,5.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,6
29,63.0,0.0,15.0,2.0,14.0,6.0,0.0,2.0,3.0,6.0,5.0,0.0,1.0,57002.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,5
30,73.0,1.0,15.0,2.0,19.0,2.0,1.0,2.0,3.0,6.0,5.0,0.0,1.0,241797.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,8
31,40.0,1.0,0.0,2.0,16.0,6.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,69957.0,1.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,0.0,0.0,2.0,1.0,2.0,5
32,42.0,0.0,15.0,2.0,14.0,6.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,69957.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,5
33,62.0,1.0,15.0,2.0,18.0,6.0,0.0,3.0,3.0,4.0,5.0,1.0,1.0,69957.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,2.0,2.0,2.0,5
34,52.0,1.0,15.0,2.0,11.0,6.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,103640.0,1.0,2.0,5.0,5.0,2.0,2.0,7.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,1.0,2.0,7
35,49.0,0.0,3.0,2.0,12.0,6.0,2.0,2.0,3.0,6.0,3.0,1.0,1.0,46638.0,1.0,5.0,4.0,16.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,4
36,27.0,0.0,0.0,2.0,17.0,7.0,2.0,2.0,3.0,5.0,5.0,0.0,2.0,33683.0,5.0,3.0,5.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,3
37,30.0,0.0,3.0,2.0,14.0,6.0,2.0,2.0,3.0,5.0,3.0,1.0,0.0,46638.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,4
38,29.0,0.0,2.0,2.0,18.0,6.0,1.0,2.0,3.0,5.0,5.0,0.0,1.0,103640.0,1.0,3.0,4.0,2.0,5.0,2.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,7
39,69.0,0.0,15.0,2.0,14.0,2.0,0.0,2.0,3.0,5.0,4.0,0.0,0.0,124368.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,7
40,51.0,0.0,15.0,2.0,18.0,6.0,0.0,2.0,3.0,4.0,2.0,1.0,0.0,241797.0,1.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,8
41,57.0,0.0,15.0,2.0,16.0,6.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,241797.0,1.0,2.0,0.0,2.0,5.0,2.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,8
42,44.0,1.0,15.0,2.0,16.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,241797.0,1.0,3.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,3.0,5.0,4.0,0.0,0.0,2.0,2.0,2.0,8
43,73.0,0.0,15.0,2.0,16.0,0.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,241797.0,1.0,2.0,0.0,2.0,3.0,0.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,8
44,73.0,0.0,15.0,2.0,16.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,241797.0,1.0,1.0,0.0,0.0,4.0,0.0,5.0,4.0,2.0,0.0,4.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0,2.0,8
45,68.0,1.0,15.0,2.0,16.0,6.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,241797.0,1.0,2.0,0.0,4.0,2.0,2.0,6.0,2.0,1.0,2.0,5.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,8
46,84.0,0.0,15.0,2.0,16.0,2.0,0.0,2.0,3.0,4.0,5.0,0.0,1.0,69957.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,5
47,63.0,1.0,15.0,2.0,19.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,241797.0,0.0,0.0,0.0,3.0,5.0,2.0,6.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,8
48,57.0,1.0,15.0,2.0,16.0,6.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,69957.0,2.0,2.0,0.0,1.0,5.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,5
49,45.0,0.0,15.0,2.0,20.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,241797.0,1.0,5.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,8
50,38.0,1.0,6.0,2.0,14.0,6.0,2.0,2.0,3.0,4.0,5.0,1.0,1.0,145096.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,7
51,46.0,1.0,15.0,2.0,20.0,6.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,241797.0,1.0,4.0,2.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,8
52,51.0,0.0,8.0,2.0,20.0,3.0,1.0,2.0,3.0,3.0,3.0,0.0,2.0,103640.0,1.0,4.0,2.0,0.0,5.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,7
53,41.0,0.0,6.0,2.0,14.0,6.0,1.0,2.0,3.0,6.0,3.0,1.0,0.0,38865.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,3
54,75.0,0.0,3.0,2.0,12.0,2.0,0.0,1.0,3.0,6.0,4.0,1.0,0.0,28501.0,0.0,0.0,0.0,24.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,4.0,2
55,81.0,0.0,6.0,2.0,8.0,2.0,2.0,2.0,3.0,6.0,2.0,0.0,2.0,9328.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,0
56,67.0,0.0,0.0,2.0,19.0,2.0,4.0,2.0,3.0,6.0,3.0,1.0,1.0,69957.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,2.0,5
57,71.0,1.0,3.0,2.0,19.0,2.0,4.0,3.0,3.0,6.0,3.0,1.0,0.0,28501.0,2.0,0.0,0.0,7.0,5.0,2.0,4.0,4.0,0.0,2.0,3.0,4.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,2
58,35.0,1.0,13.0,2.0,6.0,6.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,73337.0,1.0,4.0,0.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,5
59,45.0,0.0,3.0,2.0,17.0,6.0,2.0,2.0,3.0,5.0,3.0,0.0,1.0,46638.0,1.0,2.0,0.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,4
60,35.0,1.0,3.0,2.0,16.0,0.0,1.0,3.0,3.0,6.0,1.0,0.0,0.0,124368.0,1.0,4.0,0.0,5.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,2.0,7
61,21.0,0.0,3.0,2.0,14.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,24615.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,2
62,52.0,0.0,3.0,2.0,11.0,6.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,33683.0,1.0,3.0,0.0,7.0,3.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3
63,49.0,0.0,3.0,2.0,16.0,6.0,2.0,2.0,3.0,6.0,4.0,0.0,1.0,69957.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,5
64,46.0,1.0,15.0,2.0,16.0,6.0,2.0,1.0,3.0,4.0,6.0,0.0,2.0,85503.0,4.0,3.0,3.0,0.0,5.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,6
65,51.0,0.0,15.0,2.0,14.0,6.0,4.0,1.0,3.0,3.0,6.0,1.0,0.0,33683.0,2.0,4.0,0.0,2.0,5.0,2.0,3.0,0.0,2.0,0.0,3.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,3
66,28.0,1.0,13.0,2.0,16.0,6.0,2.0,1.0,3.0,5.0,4.0,1.0,0.0,124368.0,1.0,5.0,5.0,3.0,5.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,7
67,81.0,0.0,15.0,2.0,16.0,2.0,4.0,3.0,3.0,1.0,5.0,1.0,0.0,124368.0,1.0,0.0,0.0,1.0,3.0,1.0,7.0,4.0,0.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,3.0,7
68,47.0,1.0,15.0,2.0,17.0,6.0,1.0,3.0,3.0,4.0,5.0,1.0,2.0,103640.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,7
69,48.0,1.0,15.0,2.0,14.0,6.0,1.0,3.0,3.0,6.0,5.0,1.0,0.0,48891.0,1.0,4.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,4
70,46.0,1.0,6.0,2.0,16.0,6.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,241797.0,1.0,2.0,2.0,1.0,4.0,1.0,7.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,8
71,68.0,1.0,15.0,2.0,12.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,0.0,241797.0,1.0,2.0,2.0,6.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,5.0,0.0,1.0,2.0,2.0,4.0,8
72,56.0,0.0,15.0,2.0,16.0,6.0,1.0,1.0,3.0,6.0,4.0,0.0,2.0,85503.0,1.0,3.0,0.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,0.0,0.0,2.0,0.0,2.0,6
73,32.0,0.0,6.0,2.0,13.0,6.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,28501.0,1.0,3.0,0.0,2.0,5.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,2.0,2.0,2.0,2
74,23.0,0.0,6.0,2.0,12.0,7.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,17655.0,5.0,2.0,0.0,0.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,1
75,59.0,1.0,15.0,2.0,12.0,2.0,2.0,1.0,3.0,5.0,2.0,0.0,2.0,28501.0,1.0,0.0,0.0,7.0,1.0,2.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,2
76,32.0,0.0,0.0,2.0,18.0,6.0,3.0,2.0,3.0,5.0,4.0,1.0,0.0,241797.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,8
77,44.0,1.0,15.0,2.0,16.0,6.0,1.0,2.0,3.0,6.0,5.0,1.0,2.0,145096.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,2.0,7
78,49.0,0.0,10.0,2.0,20.0,6.0,0.0,1.0,3.0,6.0,4.0,1.0,0.0,145096.0,5.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,7
79,64.0,0.0,15.0,2.0,12.0,6.0,2.0,2.0,3.0,6.0,5.0,1.0,0.0,46638.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,3.0,4
80,30.0,0.0,15.0,2.0,19.0,6.0,1.0,3.0,3.0,6.0,3.0,0.0,2.0,241797.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,8
81,51.0,0.0,6.0,2.0,12.0,0.0,1.0,2.0,3.0,5.0,5.0,1.0,0.0,38865.0,1.0,2.0,0.0,4.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3
82,28.0,0.0,3.0,2.0,17.0,6.0,2.0,2.0,3.0,5.0,5.0,0.0,1.0,85503.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,6
83,84.0,1.0,15.0,2.0,13.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,12223.0,0.0,0.0,0.0,3.0,5.0,2.0,5.0,4.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,1.0,2.0,2.0,1
84,32.0,1.0,6.0,2.0,14.0,6.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,16842.0,1.0,4.0,0.0,5.0,1.0,3.0,1.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,1
85,54.0,0.0,6.0,2.0,18.0,1.0,1.0,3.0,3.0,6.0,5.0,0.0,0.0,124368.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,7
86,34.0,0.0,3.0,2.0,20.0,6.0,2.0,2.0,3.0,6.0,3.0,0.0,2.0,57002.0,2.0,4.0,0.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,5
87,33.0,0.0,4.0,2.0,16.0,7.0,1.0,2.0,3.0,3.0,6.0,0.0,2.0,24615.0,1.0,4.0,4.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2
88,48.0,0.0,15.0,2.0,12.0,5.0,3.0,2.0,3.0,6.0,5.0,1.0,0.0,22024.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,2
89,52.0,0.0,6.0,2.0,10.0,0.0,0.0,2.0,3.0,6.0,5.0,1.0,0.0,28501.0,1.0,1.0,0.0,10.0,0.0,2.0,4.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,2
90,47.0,0.0,6.0,2.0,14.0,7.0,1.0,2.0,3.0,5.0,5.0,0.0,0.0,24615.0,1.0,3.0,0.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,2
91,54.0,1.0,15.0,2.0,16.0,6.0,1.0,2.0,3.0,6.0,3.0,1.0,1.0,241797.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,0.0,2.0,2.0,2.0,8
92,41.0,1.0,2.0,2.0,16.0,6.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,85503.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,6
93,23.0,0.0,15.0,2.0,17.0,7.0,2.0,2.0,3.0,5.0,5.0,0.0,1.0,124368.0,1.0,4.0,4.0,2.0,4.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,7
94,51.0,1.0,15.0,2.0,12.0,2.0,0.0,3.0,3.0,5.0,1.0,1.0,0.0,241797.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,2.0,8
95,75.0,0.0,15.0,2.0,16.0,2.0,2.0,1.0,3.0,6.0,5.0,0.0,2.0,145096.0,0.0,0.0,0.0,4.0,6.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,7
96,47.0,0.0,15.0,2.0,20.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,241797.0,2.0,5.0,0.0,1.0,5.0,2.0,3.0,4.0,0.0,1.0,3.0,2.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,8
97,27.0,1.0,6.0,2.0,12.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,6737.0,3.0,1.0,0.0,2.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0
98,24.0,1.0,6.0,2.0,14.0,5.0,2.0,1.0,3.0,6.0,3.0,1.0,1.0,241797.0,5.0,2.0,1.0,5.0,6.0,2.0,1.0,4.0,0.0,1.0,3.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,3.0,8
99,26.0,1.0,6.0,2.0,20.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,33683.0,1.0,3.0,5.0,2.0,6.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,3
100,47.0,0.0,15.0,2.0,19.0,7.0,1.0,2.0,3.0,6.0,5.0,0.0,0.0,103640.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,7
101,55.0,0.0,15.0,2.0,13.0,5.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,19433.0,1.0,2.0,0.0,2.0,1.0,3.0,7.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,3.0,1
102,55.0,0.0,3.0,2.0,18.0,5.0,0.0,1.0,3.0,5.0,3.0,0.0,2.0,33683.0,1.0,2.0,0.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,2.0,3
103,43.0,1.0,15.0,2.0,17.0,6.0,2.0,2.0,3.0,5.0,5.0,1.0,0.0,85503.0,1.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,4.0,6
104,46.0,0.0,0.0,2.0,14.0,6.0,1.0,3.0,3.0,6.0,5.0,1.0,0.0,38865.0,1.0,4.0,0.0,3.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,3
105,71.0,1.0,3.0,2.0,16.0,6.0,1.0,1.0,3.0,6.0,5.0,1.0,0.0,145096.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,7
106,32.0,0.0,5.0,2.0,16.0,6.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,241797.0,1.0,3.0,4.0,2.0,3.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,0.0,0.0,2.0,2.0,2.0,8
107,63.0,1.0,15.0,4.0,17.0,7.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,103640.0,1.0,2.0,0.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,7
108,50.0,0.0,15.0,4.0,12.0,6.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,14251.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,4.0,1
109,60.0,1.0,15.0,4.0,12.0,6.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,69957.0,5.0,1.0,3.0,3.0,2.0,3.0,7.0,2.0,0.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,1.0,2.0,5
110,33.0,0.0,15.0,4.0,14.0,0.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,24615.0,2.0,4.0,0.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,2
111,40.0,0.0,15.0,4.0,18.0,6.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,145096.0,1.0,2.0,3.0,1.0,2.0,2.0,6.0,3.0,2.0,1.0,4.0,5.0,4.0,4.0,0.0,0.0,2.0,0.0,2.0,7
112,68.0,1.0,15.0,4.0,12.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,28501.0,1.0,2.0,0.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,5.0,3.0,0.0,1.0,2.0,2.0,2.0,2
113,71.0,1.0,15.0,5.0,18.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,241797.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,4.0,0.0,1.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,8
114,23.0,1.0,6.0,5.0,15.0,6.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,46638.0,1.0,4.0,0.0,1.0,5.0,2.0,7.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,4
115,28.0,1.0,15.0,5.0,16.0,6.0,2.0,1.0,3.0,5.0,3.0,1.0,0.0,103640.0,4.0,5.0,5.0,1.0,4.0,1.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,0.0,2.0,0.0,2.0,7
116,49.0,1.0,0.0,5.0,12.0,6.0,0.0,2.0,3.0,4.0,2.0,1.0,0.0,69957.0,1.0,4.0,0.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,2.0,5
